State,Year,Day,num_fatalities_heatmap,Time,,
SA,1994,Thursday,2,15,,
SA,1994,Thursday,5,16,,
SA,1994,Thursday,2,18,,
SA,1994,Thursday,2,19,,
SA,1994,Thursday,1,21,,
SA,1994,Friday,3,0,,
SA,1994,Friday,2,1,,
SA,1994,Friday,1,2,,
SA,1994,Friday,1,5,,
SA,1994,Friday,1,7,,
SA,1994,Friday,2,11,,
SA,1994,Friday,2,14,,
SA,1994,Friday,2,15,,
SA,1994,Friday,2,16,,
SA,1994,Friday,3,17,,
SA,1994,Friday,3,18,,
SA,1994,Friday,3,19,,
SA,1994,Friday,3,20,,
SA,1994,Friday,1,21,,
SA,1994,Friday,1,22,,
SA,1994,Friday,2,23,,
SA,1994,Saturday,1,0,,
SA,1994,Saturday,1,1,,
SA,1994,Saturday,1,2,,
SA,1994,Saturday,1,3,,
SA,1994,Saturday,3,4,,
SA,1994,Saturday,2,9,,
SA,1994,Saturday,1,10,,
SA,1994,Saturday,1,12,,
SA,1994,Saturday,1,14,,
SA,1994,Saturday,2,15,,
SA,1994,Saturday,4,16,,
SA,1994,Saturday,1,17,,
SA,1994,Saturday,1,18,,
SA,1994,Saturday,2,19,,
SA,1994,Saturday,1,21,,
SA,1994,Saturday,4,23,,
SA,1994,Sunday,1,0,,
SA,1994,Sunday,1,1,,
SA,1994,Sunday,1,2,,
SA,1994,Sunday,1,3,,
SA,1994,Sunday,1,4,,
SA,1994,Sunday,2,5,,
SA,1994,Sunday,1,6,,
SA,1994,Sunday,2,7,,
SA,1994,Sunday,1,9,,
SA,1994,Sunday,1,10,,
SA,1994,Sunday,3,11,,
SA,1994,Sunday,1,13,,
SA,1994,Sunday,1,14,,
SA,1994,Sunday,3,15,,
SA,1994,Sunday,1,16,,
SA,1994,Sunday,1,17,,
SA,1994,Sunday,2,18,,
SA,1994,Sunday,2,19,,
SA,1994,Sunday,1,20,,
SA,1994,Sunday,1,21,,
SA,1994,Sunday,3,22,,
SA,1994,Sunday,1,23,,
SA,1995,Monday,2,0,,
SA,1995,Monday,3,1,,
SA,1995,Monday,1,6,,
SA,1995,Monday,1,8,,
SA,1995,Monday,1,9,,
SA,1995,Monday,4,10,,
SA,1995,Monday,1,11,,
SA,1995,Monday,1,13,,
SA,1995,Monday,1,14,,
SA,1995,Monday,1,15,,
SA,1995,Monday,1,16,,
SA,1995,Monday,1,17,,
SA,1995,Monday,1,18,,
SA,1995,Monday,2,19,,
SA,1995,Monday,1,21,,
SA,1995,Tuesday,1,2,,
SA,1995,Tuesday,2,8,,
SA,1995,Tuesday,1,9,,
SA,1995,Tuesday,3,11,,
SA,1995,Tuesday,1,14,,
SA,1995,Tuesday,3,15,,
SA,1995,Tuesday,1,16,,
SA,1995,Tuesday,1,18,,
SA,1995,Tuesday,1,19,,
SA,1995,Tuesday,1,20,,
SA,1995,Tuesday,1,21,,
SA,1995,Tuesday,1,22,,
SA,1995,Wednesday,2,2,,
SA,1995,Wednesday,2,4,,
SA,1995,Wednesday,4,6,,
SA,1995,Wednesday,2,9,,
SA,1995,Wednesday,1,11,,
SA,1995,Wednesday,2,12,,
SA,1995,Wednesday,1,14,,
SA,1995,Wednesday,3,15,,
SA,1995,Wednesday,1,16,,
SA,1995,Wednesday,3,17,,
SA,1995,Wednesday,2,18,,
SA,1995,Wednesday,2,19,,
SA,1995,Wednesday,1,20,,
SA,1995,Wednesday,4,21,,
SA,1995,Wednesday,3,22,,
SA,1995,Wednesday,2,23,,
SA,1995,Thursday,1,2,,
SA,1995,Thursday,1,6,,
SA,1995,Thursday,2,8,,
SA,1995,Thursday,1,10,,
SA,1995,Thursday,1,12,,
SA,1995,Thursday,3,13,,
SA,1995,Thursday,1,14,,
SA,1995,Thursday,2,15,,
SA,1995,Thursday,2,17,,
SA,1995,Thursday,2,19,,
SA,1995,Thursday,2,20,,
SA,1995,Thursday,2,21,,
SA,1995,Thursday,1,22,,
SA,1995,Thursday,1,23,,
SA,1995,Friday,3,0,,
SA,1995,Friday,1,6,,
SA,1995,Friday,1,7,,
SA,1995,Friday,2,8,,
SA,1995,Friday,1,9,,
SA,1995,Friday,2,10,,
SA,1995,Friday,1,12,,
SA,1995,Friday,1,14,,
SA,1995,Friday,2,16,,
SA,1995,Friday,1,17,,
SA,1995,Friday,1,18,,
SA,1995,Friday,1,19,,
SA,1995,Friday,4,20,,
SA,1995,Friday,4,21,,
SA,1995,Friday,2,22,,
SA,1995,Saturday,1,1,,
SA,1995,Saturday,2,3,,
SA,1995,Saturday,1,4,,
SA,1995,Saturday,1,6,,
SA,1995,Saturday,1,8,,
SA,1995,Saturday,1,9,,
SA,1995,Saturday,1,10,,
SA,1995,Saturday,4,12,,
SA,1995,Saturday,1,13,,
SA,1995,Saturday,1,14,,
SA,1995,Saturday,1,16,,
SA,1995,Saturday,1,17,,
SA,1995,Saturday,1,18,,
SA,1995,Saturday,2,19,,
SA,1995,Saturday,3,20,,
SA,1995,Saturday,1,21,,
SA,1995,Saturday,3,22,,
SA,1995,Saturday,2,23,,
SA,1995,Sunday,2,1,,
SA,1995,Sunday,4,3,,
SA,1995,Sunday,1,4,,
SA,1995,Sunday,1,5,,
SA,1995,Sunday,5,11,,
SA,1995,Sunday,2,12,,
SA,1995,Sunday,2,13,,
SA,1995,Sunday,2,14,,
SA,1995,Sunday,1,15,,
SA,1995,Sunday,1,16,,
SA,1995,Sunday,1,17,,
SA,1995,Sunday,1,19,,
SA,1995,Sunday,5,20,,
SA,1995,Sunday,1,21,,
SA,1995,Sunday,1,23,,
SA,1996,Monday,2,5,,
SA,1996,Monday,1,9,,
SA,1996,Monday,1,10,,
SA,1996,Monday,2,11,,
SA,1996,Monday,1,13,,
SA,1996,Monday,1,14,,
SA,1996,Monday,1,15,,
SA,1996,Monday,3,17,,
SA,1996,Monday,2,18,,
SA,1996,Monday,2,19,,
SA,1996,Monday,1,20,,
SA,1996,Monday,2,21,,
SA,1996,Tuesday,1,7,,
SA,1996,Tuesday,4,11,,
SA,1996,Tuesday,2,14,,
SA,1996,Tuesday,2,16,,
SA,1996,Tuesday,1,18,,
SA,1996,Tuesday,1,19,,
SA,1996,Tuesday,2,20,,
SA,1996,Tuesday,1,23,,
SA,1996,Wednesday,1,1,,
SA,1996,Wednesday,1,2,,
SA,1996,Wednesday,1,4,,
SA,1996,Wednesday,1,9,,
SA,1996,Wednesday,2,10,,
SA,1996,Wednesday,3,11,,
SA,1996,Wednesday,2,12,,
SA,1996,Wednesday,1,13,,
SA,1996,Wednesday,1,14,,
SA,1996,Wednesday,2,15,,
SA,1996,Wednesday,1,17,,
SA,1996,Wednesday,1,20,,
SA,1996,Thursday,1,1,,
SA,1996,Thursday,2,2,,
SA,1996,Thursday,1,5,,
SA,1996,Thursday,1,8,,
SA,1996,Thursday,2,9,,
SA,1996,Thursday,1,11,,
SA,1996,Thursday,1,12,,
SA,1996,Thursday,2,14,,
SA,1996,Thursday,5,15,,
SA,1996,Thursday,2,16,,
SA,1996,Thursday,3,18,,
SA,1996,Thursday,1,19,,
SA,1996,Thursday,2,20,,
SA,1996,Thursday,1,21,,
SA,1996,Thursday,2,22,,
SA,1996,Thursday,1,23,,
SA,1996,Friday,3,0,,
SA,1996,Friday,1,6,,
SA,1996,Friday,1,7,,
SA,1996,Friday,3,9,,
SA,1996,Friday,1,10,,
SA,1996,Friday,1,11,,
SA,1996,Friday,1,14,,
SA,1996,Friday,1,15,,
SA,1996,Friday,2,16,,
SA,1996,Friday,1,18,,
SA,1996,Friday,1,19,,
SA,1996,Friday,3,20,,
SA,1996,Friday,5,21,,
SA,1996,Friday,1,23,,
SA,1996,Saturday,1,0,,
SA,1996,Saturday,1,1,,
SA,1996,Saturday,1,2,,
SA,1996,Saturday,1,3,,
SA,1996,Saturday,2,4,,
SA,1996,Saturday,2,5,,
SA,1996,Saturday,3,7,,
SA,1996,Saturday,1,9,,
SA,1996,Saturday,1,10,,
SA,1996,Saturday,1,11,,
SA,1996,Saturday,1,12,,
SA,1996,Saturday,8,13,,
SA,1996,Saturday,1,14,,
SA,1996,Saturday,2,16,,
SA,1996,Saturday,1,17,,
SA,1996,Saturday,1,18,,
SA,1996,Saturday,3,19,,
SA,1996,Saturday,3,20,,
SA,1996,Saturday,1,22,,
SA,1996,Saturday,2,23,,
SA,1996,Sunday,2,0,,
SA,1996,Sunday,5,1,,
SA,1996,Sunday,2,2,,
SA,1996,Sunday,3,3,,
SA,1996,Sunday,2,4,,
SA,1996,Sunday,1,5,,
SA,1996,Sunday,2,6,,
SA,1996,Sunday,1,9,,
SA,1996,Sunday,2,10,,
SA,1996,Sunday,1,12,,
SA,1996,Sunday,2,14,,
SA,1996,Sunday,3,15,,
SA,1996,Sunday,5,16,,
SA,1996,Sunday,1,17,,
SA,1996,Sunday,1,18,,
SA,1996,Sunday,1,20,,
SA,1996,Sunday,1,22,,
SA,1996,Sunday,6,23,,
SA,1997,Monday,1,2,,
SA,1997,Monday,1,4,,
SA,1997,Monday,1,6,,
SA,1997,Monday,4,9,,
SA,1997,Monday,1,10,,
SA,1997,Monday,1,11,,
SA,1997,Monday,3,13,,
SA,1997,Monday,1,17,,
SA,1997,Monday,1,19,,
SA,1997,Monday,1,21,,
SA,1997,Monday,2,23,,
SA,1997,Tuesday,2,2,,
SA,1997,Tuesday,2,11,,
SA,1997,Tuesday,1,12,,
SA,1997,Tuesday,6,14,,
SA,1997,Tuesday,2,15,,
SA,1997,Tuesday,3,16,,
SA,1997,Tuesday,3,17,,
SA,1997,Tuesday,1,18,,
SA,1997,Tuesday,2,19,,
SA,1997,Wednesday,2,0,,
SA,1997,Wednesday,1,5,,
SA,1997,Wednesday,1,9,,
SA,1997,Wednesday,1,12,,
SA,1997,Wednesday,6,13,,
SA,1997,Wednesday,2,15,,
SA,1997,Wednesday,1,16,,
SA,1997,Wednesday,1,19,,
SA,1997,Wednesday,1,21,,
SA,1997,Wednesday,3,23,,
SA,1997,Thursday,3,0,,
SA,1997,Thursday,1,2,,
SA,1997,Thursday,1,15,,
SA,1997,Thursday,2,19,,
SA,1997,Thursday,1,20,,
SA,1997,Friday,1,1,,
SA,1997,Friday,1,2,,
SA,1997,Friday,1,4,,
SA,1997,Friday,1,7,,
SA,1997,Friday,2,10,,
SA,1997,Friday,1,12,,
SA,1997,Friday,1,14,,
SA,1997,Friday,1,15,,
SA,1997,Friday,2,16,,
SA,1997,Friday,1,17,,
SA,1997,Friday,1,18,,
SA,1997,Friday,2,19,,
SA,1997,Friday,1,22,,
SA,1997,Friday,5,23,,
SA,1997,Saturday,3,0,,
SA,1997,Saturday,2,2,,
SA,1997,Saturday,1,4,,
SA,1997,Saturday,2,5,,
SA,1997,Saturday,1,7,,
SA,1997,Saturday,1,8,,
SA,1997,Saturday,1,10,,
SA,1997,Saturday,1,12,,
SA,1997,Saturday,4,13,,
SA,1997,Saturday,1,14,,
SA,1997,Saturday,1,17,,
SA,1997,Saturday,1,18,,
SA,1997,Saturday,1,19,,
SA,1997,Saturday,2,20,,
SA,1997,Saturday,2,21,,
SA,1997,Saturday,1,22,,
SA,1997,Saturday,2,23,,
SA,1997,Sunday,1,0,,
SA,1997,Sunday,4,3,,
SA,1997,Sunday,4,6,,
SA,1997,Sunday,1,7,,
SA,1997,Sunday,1,8,,
SA,1997,Sunday,1,10,,
SA,1997,Sunday,2,11,,
SA,1997,Sunday,5,12,,
SA,1997,Sunday,2,14,,
SA,1997,Sunday,4,15,,
SA,1997,Sunday,2,16,,
SA,1997,Sunday,2,18,,
SA,1997,Sunday,1,19,,
SA,1997,Sunday,1,20,,
SA,1997,Sunday,1,22,,
SA,1997,Sunday,2,23,,
SA,1998,Monday,1,1,,
SA,1998,Monday,1,11,,
SA,1998,Monday,2,13,,
SA,1998,Monday,4,14,,
SA,1998,Monday,1,15,,
SA,1998,Monday,3,17,,
SA,1998,Monday,1,18,,
SA,1998,Monday,5,19,,
SA,1998,Monday,1,20,,
SA,1998,Monday,1,21,,
SA,1998,Monday,2,22,,
SA,1998,Tuesday,1,2,,
SA,1998,Tuesday,1,3,,
SA,1998,Tuesday,1,4,,
SA,1998,Tuesday,1,6,,
SA,1998,Tuesday,1,7,,
SA,1998,Tuesday,1,8,,
SA,1998,Tuesday,2,10,,
SA,1998,Tuesday,2,11,,
SA,1998,Tuesday,1,12,,
SA,1998,Tuesday,1,13,,
SA,1998,Tuesday,2,14,,
SA,1998,Tuesday,2,16,,
SA,1998,Tuesday,1,17,,
SA,1998,Tuesday,2,19,,
SA,1998,Wednesday,1,0,,
SA,1998,Wednesday,2,6,,
SA,1998,Wednesday,1,7,,
SA,1998,Wednesday,1,8,,
SA,1998,Wednesday,2,9,,
SA,1998,Wednesday,2,10,,
SA,1998,Wednesday,2,11,,
SA,1998,Wednesday,2,13,,
SA,1998,Wednesday,1,15,,
SA,1998,Wednesday,3,16,,
SA,1998,Wednesday,4,17,,
SA,1998,Wednesday,2,21,,
SA,1998,Thursday,1,0,,
SA,1998,Thursday,1,1,,
SA,1998,Thursday,1,2,,
SA,1998,Thursday,2,7,,
SA,1998,Thursday,1,8,,
SA,1998,Thursday,1,9,,
SA,1998,Thursday,1,10,,
SA,1998,Thursday,2,12,,
SA,1998,Thursday,1,13,,
SA,1998,Thursday,1,14,,
SA,1998,Thursday,2,15,,
SA,1998,Thursday,2,16,,
SA,1998,Thursday,2,17,,
SA,1998,Thursday,2,22,,
SA,1998,Friday,1,2,,
SA,1998,Friday,1,3,,
SA,1998,Friday,2,4,,
SA,1998,Friday,1,7,,
SA,1998,Friday,1,8,,
SA,1998,Friday,1,11,,
SA,1998,Friday,5,12,,
SA,1998,Friday,2,14,,
SA,1998,Friday,2,15,,
SA,1998,Friday,1,17,,
SA,1998,Friday,1,19,,
SA,1998,Friday,4,20,,
SA,1998,Friday,1,22,,
SA,1998,Saturday,1,0,,
SA,1998,Saturday,5,1,,
SA,1998,Saturday,4,2,,
SA,1998,Saturday,2,4,,
SA,1998,Saturday,1,8,,
SA,1998,Saturday,1,9,,
SA,1998,Saturday,3,10,,
SA,1998,Saturday,3,11,,
SA,1998,Saturday,1,12,,
SA,1998,Saturday,1,13,,
SA,1998,Saturday,1,14,,
SA,1998,Saturday,2,17,,
SA,1998,Saturday,4,18,,
SA,1998,Saturday,1,19,,
SA,1998,Saturday,1,20,,
SA,1998,Saturday,1,21,,
SA,1998,Saturday,2,23,,
SA,1998,Sunday,2,0,,
SA,1998,Sunday,1,1,,
SA,1998,Sunday,2,3,,
SA,1998,Sunday,1,7,,
SA,1998,Sunday,1,9,,
SA,1998,Sunday,3,10,,
SA,1998,Sunday,2,11,,
SA,1998,Sunday,1,12,,
SA,1998,Sunday,1,14,,
SA,1998,Sunday,1,16,,
SA,1998,Sunday,3,17,,
SA,1998,Sunday,3,18,,
SA,1998,Sunday,4,19,,
SA,1998,Sunday,1,20,,
SA,1998,Sunday,1,21,,
SA,1999,Monday,2,7,,
SA,1999,Monday,2,11,,
SA,1999,Monday,1,12,,
SA,1999,Monday,1,13,,
SA,1999,Monday,2,14,,
SA,1999,Monday,1,15,,
SA,1999,Monday,1,16,,
SA,1999,Monday,2,17,,
SA,1999,Monday,1,18,,
SA,1999,Monday,1,20,,
SA,1999,Tuesday,1,2,,
SA,1999,Tuesday,1,3,,
SA,1999,Tuesday,1,5,,
SA,1999,Tuesday,2,8,,
SA,1999,Tuesday,3,11,,
SA,1999,Tuesday,1,12,,
SA,1999,Tuesday,1,16,,
SA,1999,Tuesday,1,17,,
SA,1999,Tuesday,2,18,,
SA,1999,Tuesday,3,19,,
SA,1999,Tuesday,4,20,,
SA,1999,Tuesday,2,22,,
SA,1999,Wednesday,1,0,,
SA,1999,Wednesday,1,5,,
SA,1999,Wednesday,1,6,,
SA,1999,Wednesday,1,11,,
SA,1999,Wednesday,1,12,,
SA,1999,Wednesday,1,13,,
SA,1999,Wednesday,2,14,,
SA,1999,Wednesday,1,15,,
SA,1999,Wednesday,3,17,,
SA,1999,Wednesday,1,18,,
SA,1999,Wednesday,1,20,,
SA,1999,Thursday,2,3,,
SA,1999,Thursday,1,7,,
SA,1999,Thursday,1,8,,
SA,1999,Thursday,2,10,,
SA,1999,Thursday,5,11,,
SA,1999,Thursday,1,13,,
SA,1999,Thursday,1,14,,
SA,1999,Thursday,3,15,,
SA,1999,Thursday,2,16,,
SA,1999,Thursday,1,18,,
SA,1999,Thursday,1,19,,
SA,1999,Thursday,1,20,,
SA,1999,Thursday,3,21,,
SA,1999,Thursday,1,22,,
SA,1999,Friday,1,0,,
SA,1999,Friday,4,2,,
SA,1999,Friday,1,4,,
SA,1999,Friday,1,5,,
SA,1999,Friday,1,6,,
SA,1999,Friday,4,9,,
SA,1999,Friday,2,10,,
SA,1999,Friday,1,11,,
SA,1999,Friday,1,14,,
SA,1999,Friday,1,16,,
SA,1999,Friday,1,18,,
SA,1999,Friday,3,19,,
SA,1999,Friday,1,21,,
SA,1999,Friday,1,22,,
SA,1999,Friday,2,23,,
SA,1999,Saturday,8,0,,
SA,1999,Saturday,2,1,,
SA,1999,Saturday,3,2,,
SA,1999,Saturday,1,6,,
SA,1999,Saturday,4,9,,
SA,1999,Saturday,1,10,,
SA,1999,Saturday,2,11,,
SA,1999,Saturday,3,12,,
SA,1999,Saturday,1,16,,
SA,1999,Saturday,3,18,,
SA,1999,Saturday,2,19,,
SA,1999,Saturday,1,20,,
SA,1999,Saturday,2,22,,
SA,1999,Sunday,3,3,,
SA,1999,Sunday,1,4,,
SA,1999,Sunday,1,5,,
SA,1999,Sunday,1,7,,
SA,1999,Sunday,3,9,,
SA,1999,Sunday,3,12,,
SA,1999,Sunday,2,14,,
SA,1999,Sunday,1,16,,
SA,1999,Sunday,1,18,,
SA,1999,Sunday,2,22,,
SA,2000,Monday,2,8,,
SA,2000,Monday,1,11,,
SA,2000,Monday,1,12,,
SA,2000,Monday,2,14,,
SA,2000,Monday,2,15,,
SA,2000,Monday,1,17,,
SA,2000,Monday,3,18,,
SA,2000,Monday,1,19,,
SA,2000,Monday,1,20,,
SA,2000,Monday,1,21,,
SA,2000,Tuesday,1,4,,
SA,2000,Tuesday,3,5,,
SA,2000,Tuesday,1,7,,
SA,2000,Tuesday,1,12,,
SA,2000,Tuesday,2,14,,
SA,2000,Tuesday,1,16,,
SA,2000,Tuesday,6,17,,
SA,2000,Tuesday,2,18,,
SA,2000,Tuesday,2,19,,
SA,2000,Tuesday,1,20,,
SA,2000,Tuesday,1,21,,
SA,2000,Tuesday,1,22,,
SA,2000,Wednesday,2,0,,
SA,2000,Wednesday,4,3,,
SA,2000,Wednesday,2,7,,
SA,2000,Wednesday,3,8,,
SA,2000,Wednesday,1,9,,
SA,2000,Wednesday,1,10,,
SA,2000,Wednesday,1,12,,
SA,2000,Wednesday,1,13,,
SA,2000,Wednesday,4,14,,
SA,2000,Wednesday,1,15,,
SA,2000,Wednesday,1,16,,
SA,2000,Wednesday,2,19,,
SA,2000,Wednesday,3,22,,
SA,2000,Thursday,1,0,,
SA,2000,Thursday,1,1,,
SA,2000,Thursday,1,3,,
SA,2000,Thursday,1,5,,
SA,2000,Thursday,3,11,,
SA,2000,Thursday,2,14,,
SA,2000,Thursday,3,15,,
SA,2000,Thursday,1,16,,
SA,2000,Thursday,1,17,,
SA,2000,Thursday,1,18,,
SA,2000,Thursday,2,19,,
SA,2000,Thursday,1,21,,
SA,2000,Thursday,1,23,,
SA,2000,Friday,2,0,,
SA,2000,Friday,1,1,,
SA,2000,Friday,1,3,,
SA,2000,Friday,1,5,,
SA,2000,Friday,1,6,,
SA,2000,Friday,1,7,,
SA,2000,Friday,2,9,,
SA,2000,Friday,1,10,,
SA,2000,Friday,2,11,,
SA,2000,Friday,2,12,,
SA,2000,Friday,2,13,,
SA,2000,Friday,5,15,,
SA,2000,Friday,2,16,,
SA,2000,Friday,1,17,,
SA,2000,Friday,1,18,,
SA,2000,Friday,1,19,,
SA,2000,Friday,1,20,,
SA,2000,Friday,1,21,,
SA,2000,Friday,2,22,,
SA,2000,Saturday,2,0,,
SA,2000,Saturday,1,1,,
SA,2000,Saturday,1,3,,
SA,2000,Saturday,1,5,,
SA,2000,Saturday,1,6,,
SA,2000,Saturday,1,11,,
SA,2000,Saturday,1,12,,
SA,2000,Saturday,1,14,,
SA,2000,Saturday,5,15,,
SA,2000,Saturday,1,16,,
SA,2000,Saturday,1,17,,
SA,2000,Saturday,1,18,,
SA,2000,Saturday,3,19,,
SA,2000,Saturday,1,20,,
SA,2000,Saturday,1,21,,
SA,2000,Saturday,1,22,,
SA,2000,Sunday,2,1,,
SA,2000,Sunday,8,2,,
SA,2000,Sunday,2,5,,
SA,2000,Sunday,1,6,,
SA,2000,Sunday,2,11,,
SA,2000,Sunday,1,12,,
SA,2000,Sunday,3,13,,
SA,2000,Sunday,2,14,,
SA,2000,Sunday,2,15,,
SA,2000,Sunday,2,16,,
SA,2000,Sunday,1,17,,
SA,2000,Sunday,1,18,,
SA,2000,Sunday,2,21,,
SA,2000,Sunday,1,22,,
SA,2000,Sunday,1,23,,
SA,2001,Monday,1,3,,
SA,2001,Monday,1,7,,
SA,2001,Monday,1,9,,
SA,2001,Monday,1,10,,
SA,2001,Monday,3,11,,
SA,2001,Monday,1,12,,
SA,2001,Monday,2,15,,
SA,2001,Monday,6,16,,
SA,2001,Monday,3,18,,
SA,2001,Monday,1,20,,
SA,2001,Monday,1,21,,
SA,2001,Monday,1,23,,
SA,2001,Tuesday,2,4,,
SA,2001,Tuesday,1,6,,
SA,2001,Tuesday,4,7,,
SA,2001,Tuesday,4,10,,
SA,2001,Tuesday,2,14,,
SA,2001,Tuesday,1,15,,
SA,2001,Tuesday,1,16,,
SA,2001,Tuesday,1,18,,
SA,2001,Tuesday,3,19,,
SA,2001,Tuesday,3,20,,
SA,2001,Tuesday,3,22,,
SA,2001,Wednesday,1,0,,
SA,2001,Wednesday,1,1,,
SA,2001,Wednesday,1,2,,
SA,2001,Wednesday,1,3,,
SA,2001,Wednesday,1,6,,
SA,2001,Wednesday,1,7,,
SA,2001,Wednesday,1,10,,
SA,2001,Wednesday,1,11,,
SA,2001,Wednesday,1,13,,
SA,2001,Wednesday,2,16,,
SA,2001,Wednesday,2,18,,
SA,2001,Wednesday,1,19,,
SA,2001,Wednesday,2,20,,
SA,2001,Wednesday,2,21,,
SA,2001,Thursday,1,1,,
SA,2001,Thursday,2,5,,
SA,2001,Thursday,2,7,,
SA,2001,Thursday,1,9,,
SA,2001,Thursday,1,12,,
SA,2001,Thursday,3,13,,
SA,2001,Thursday,1,14,,
SA,2001,Thursday,1,15,,
SA,2001,Thursday,1,17,,
SA,2001,Thursday,1,19,,
SA,2001,Thursday,1,23,,
SA,2001,Friday,2,0,,
SA,2001,Friday,1,1,,
SA,2001,Friday,2,2,,
SA,2001,Friday,1,6,,
SA,2001,Friday,1,7,,
SA,2001,Friday,1,8,,
SA,2001,Friday,1,9,,
SA,2001,Friday,2,12,,
SA,2001,Friday,1,13,,
SA,2001,Friday,3,15,,
SA,2001,Friday,2,16,,
SA,2001,Friday,2,18,,
SA,2001,Friday,2,19,,
SA,2001,Friday,6,20,,
SA,2001,Friday,1,21,,
SA,2001,Friday,2,22,,
SA,2001,Saturday,1,0,,
SA,2001,Saturday,1,1,,
SA,2001,Saturday,1,2,,
SA,2001,Saturday,1,5,,
SA,2001,Saturday,2,10,,
SA,2001,Saturday,2,15,,
SA,2001,Saturday,1,16,,
SA,2001,Saturday,5,17,,
SA,2001,Saturday,2,19,,
SA,2001,Saturday,3,20,,
SA,2001,Saturday,2,21,,
SA,2001,Saturday,4,23,,
SA,2001,Sunday,1,0,,
SA,2001,Sunday,1,1,,
SA,2001,Sunday,1,2,,
SA,2001,Sunday,2,4,,
SA,2001,Sunday,1,5,,
SA,2001,Sunday,1,6,,
SA,2001,Sunday,2,9,,
SA,2001,Sunday,1,12,,
SA,2001,Sunday,2,14,,
SA,2001,Sunday,1,15,,
SA,2001,Sunday,3,18,,
SA,2001,Sunday,2,20,,
SA,2002,Monday,1,1,,
SA,2002,Monday,3,4,,
SA,2002,Monday,1,9,,
SA,2002,Monday,1,10,,
SA,2002,Monday,2,11,,
SA,2002,Monday,2,12,,
SA,2002,Monday,1,14,,
SA,2002,Monday,1,15,,
SA,2002,Monday,1,16,,
SA,2002,Monday,3,17,,
SA,2002,Monday,1,18,,
SA,2002,Monday,2,19,,
SA,2002,Monday,1,21,,
SA,2002,Monday,1,22,,
SA,2002,Tuesday,3,9,,
SA,2002,Tuesday,1,11,,
SA,2002,Tuesday,1,14,,
SA,2002,Tuesday,3,16,,
SA,2002,Tuesday,1,17,,
SA,2002,Tuesday,1,18,,
SA,2002,Tuesday,2,19,,
SA,2002,Tuesday,1,20,,
SA,2002,Tuesday,2,21,,
SA,2002,Tuesday,1,22,,
SA,2002,Tuesday,1,23,,
SA,2002,Wednesday,1,0,,
SA,2002,Wednesday,1,13,,
SA,2002,Wednesday,1,15,,
SA,2002,Wednesday,1,16,,
SA,2002,Wednesday,4,19,,
SA,2002,Wednesday,1,21,,
SA,2002,Wednesday,1,22,,
SA,2002,Thursday,1,0,,
SA,2002,Thursday,1,1,,
SA,2002,Thursday,2,3,,
SA,2002,Thursday,1,9,,
SA,2002,Thursday,2,10,,
SA,2002,Thursday,1,11,,
SA,2002,Thursday,2,14,,
SA,2002,Thursday,1,15,,
SA,2002,Thursday,5,16,,
SA,2002,Thursday,2,17,,
SA,2002,Thursday,2,18,,
SA,2002,Thursday,2,19,,
SA,2002,Thursday,4,21,,
SA,2002,Friday,4,0,,
SA,2002,Friday,1,4,,
SA,2002,Friday,1,5,,
SA,2002,Friday,1,6,,
SA,2002,Friday,3,8,,
SA,2002,Friday,2,10,,
SA,2002,Friday,2,11,,
SA,2002,Friday,2,15,,
SA,2002,Friday,1,16,,
SA,2002,Friday,3,20,,
SA,2002,Friday,1,21,,
SA,2002,Friday,1,23,,
SA,2002,Saturday,1,0,,
SA,2002,Saturday,1,1,,
SA,2002,Saturday,1,3,,
SA,2002,Saturday,2,4,,
SA,2002,Saturday,1,6,,
SA,2002,Saturday,1,7,,
SA,2002,Saturday,1,8,,
SA,2002,Saturday,1,9,,
SA,2002,Saturday,1,10,,
SA,2002,Saturday,3,11,,
SA,2002,Saturday,1,12,,
SA,2002,Saturday,3,13,,
SA,2002,Saturday,2,16,,
SA,2002,Saturday,2,17,,
SA,2002,Saturday,3,19,,
SA,2002,Saturday,2,20,,
SA,2002,Saturday,1,21,,
SA,2002,Saturday,3,22,,
SA,2002,Saturday,2,23,,
SA,2002,Sunday,2,1,,
SA,2002,Sunday,2,3,,
SA,2002,Sunday,1,4,,
SA,2002,Sunday,1,5,,
SA,2002,Sunday,2,6,,
SA,2002,Sunday,1,7,,
SA,2002,Sunday,1,8,,
SA,2002,Sunday,2,10,,
SA,2002,Sunday,1,11,,
SA,2002,Sunday,3,12,,
SA,2002,Sunday,1,13,,
SA,2002,Sunday,1,15,,
SA,2002,Sunday,1,16,,
SA,2002,Sunday,3,17,,
SA,2002,Sunday,2,18,,
SA,2002,Sunday,1,19,,
SA,2002,Sunday,1,20,,
SA,2003,Monday,1,3,,
SA,2003,Monday,1,7,,
SA,2003,Monday,1,8,,
SA,2003,Monday,2,10,,
SA,2003,Monday,2,11,,
SA,2003,Monday,1,18,,
SA,2003,Monday,1,22,,
SA,2003,Tuesday,1,0,,
SA,2003,Tuesday,1,7,,
SA,2003,Tuesday,2,8,,
SA,2003,Tuesday,3,12,,
SA,2003,Tuesday,2,15,,
SA,2003,Tuesday,3,16,,
SA,2003,Tuesday,1,17,,
SA,2003,Tuesday,1,18,,
SA,2003,Tuesday,1,20,,
SA,2003,Wednesday,1,0,,
SA,2003,Wednesday,2,8,,
